Price,Close,High,Low,Open,Volume
Ticker,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS
Date,,,,,
2000-03-01,23.666763305664062,25.829210899309675,23.12615290193154,25.07836195381982,7644786
2000-03-02,22.04492950439453,24.590309388896955,21.887251342560045,24.477680849290405,6852856
2000-03-03,20.287946701049805,21.30910252680526,20.287946701049805,20.57326899294656,6378720
2000-03-06,20.83606719970703,21.917289734239727,20.438116336045066,21.008762434500188,8897556
2000-03-07,19.83743667602539,20.96371028112399,19.522080305746442,19.522080305746442,5675894
2000-03-08,19.14665412902832,20.137774278449314,18.771228131506355,20.122757238548434,3117111
2000-03-09,20.67838478088379,20.67838478088379,18.95143129120327,19.221736495925505,3438151
2000-03-10,19.431976318359375,21.023776563065955,19.109110709061277,19.52207855742103,3519688
2000-03-13,18.072940826416016,20.032656455185005,17.952804498477068,19.807402334978587,3513948
2000-03-14,19.522077560424805,19.522077560424805,17.99034405863959,18.44085373626125,4396990
2000-03-15,20.302963256835938,20.918658950099235,19.522080112137598,20.27292917475684,4038499
2000-03-16,21.834692001342773,21.93230349995898,20.12275557305028,20.423096346209576,5782750
2000-03-17,21.834692001342773,21.834692001342773,21.834692001342773,21.834692001342773,0
2000-03-20,21.834692001342773,21.834692001342773,21.834692001342773,21.834692001342773,0
2000-03-21,22.457902908325195,22.97598863945292,20.310473275635506,21.474290348179768,5317329
2000-03-22,22.00739288330078,23.051073602925374,21.399204902570446,22.975988390240285,3838207
2000-03-23,20.45313262939453,22.15005232604964,20.348014834448882,22.07496861385393,2233876
2000-03-24,20.310468673706055,20.55074130246372,19.70228082418162,19.70228082418162,1619042
2000-03-27,20.32548713684082,20.693403878059762,19.99511374383471,20.272928242957704,1540735
2000-03-28,20.047672271728516,20.573265645815336,19.54460221405668,20.160297821876867,2961249
2000-03-29,20.257911682128906,21.00876072801026,19.972589403416972,20.310470577256133,4678469
2000-03-30,19.034027099609375,20.070198369957755,18.643584061725026,20.055181330039126,4667469
2000-03-31,20.4681453704834,20.558247599803057,18.24563268200479,18.666108257484368,5272686
2000-04-03,21.429235458374023,21.90977924573657,20.272927857498566,20.723437564733512,8754650
2000-04-04,19.717294692993164,21.173942786574756,19.717294692993164,21.173942786574756,3347962
2000-04-05,20.055185317993164,20.423102121819966,18.808775240936555,18.996487529906318,2701614
2000-04-06,19.32685661315918,20.423097508204723,18.455871310799278,19.987604857024774,3187158
2000-04-07,20.84357452392578,20.873608604973676,19.371909036616263,19.64221576604729,5058623
2000-04-10,20.971216201782227,21.752099229585955,20.287943178784243,20.873606196976482,6369645
2000-04-11,20.715923309326172,21.173942173649507,19.85244745026533,20.573262210409915,2863634
2000-04-12,20.310468673706055,21.023775798311966,20.1227564298286,21.023775798311966,2430692
2000-04-13,19.371906280517578,20.265417822551225,18.69614254244105,19.221735896643306,4579675
2000-04-14,19.371906280517578,19.371906280517578,19.371906280517578,19.371906280517578,0
2000-04-17,19.792383193969727,20.4230973540499,17.870209624289057,19.08658533157337,7003338
2000-04-18,18.268156051635742,20.57326133263677,18.215595678971095,20.257905075363247,6960991
2000-04-19,18.70365333557129,19.191704880979298,17.419700185346787,18.763719999344804,5853793
2000-04-20,18.425838470458984,18.92139777812456,17.720039117862097,18.47839736068261,5326231
2000-04-21,18.425838470458984,18.425838470458984,18.425838470458984,18.425838470458984,0
2000-04-24,18.8763484954834,19.522078207837463,18.395804723772045,18.62105882271354,4159664
2000-04-25,19.139144897460938,19.281806029446056,18.027888426758793,18.628567034557086,5104143
2000-04-26,20.115249633789062,20.348013006855474,18.62105938255987,19.221737994249377,10018921
2000-04-27,19.40194320678711,20.272928571818728,19.15416278434335,20.12275816588946,3536924
2000-04-28,19.176685333251953,19.60466866423163,18.88385384643492,19.469516820068982,2827168
2000-05-01,19.176685333251953,19.176685333251953,19.176685333251953,19.176685333251953,0
2000-05-02,18.973960876464844,19.296826520328338,18.245636608095253,19.071570898558754,3808097
2000-05-03,19.124126434326172,19.296823127996127,18.47088748805085,18.77122676959893,1807378
2000-05-04,19.6572322845459,20.26542016759584,19.14665441496991,19.3719085221681,2822957
2000-05-05,21.203983306884766,21.654493055652072,19.604673624026884,19.97259039216858,6507661
2000-05-08,21.699541091918945,22.900899835522857,20.91115021047712,21.729575172609973,8401080
2000-05-09,21.752099990844727,22.15004929072997,20.73845357363654,21.47428551081749,3798600
2000-05-10,21.594425201416016,21.969849748358737,21.10637209464714,21.90978158169923,1647717
2000-05-11,20.730945587158203,21.47428683725227,20.51319925094958,21.47428683725227,1785675
2000-05-12,19.386924743652344,21.47428575951089,19.08658544851068,20.87360716922756,3645602
2000-05-15,19.5671329498291,19.874980076096342,18.771231199671092,19.07157204677949,1597886
2000-05-16,19.97258758544922,20.55824913026912,19.386924545950375,19.67224679869138,2281853
2000-05-17,20.115249633789062,20.72343751283117,19.897503300748838,20.27292780672453,2404657
2000-05-18,19.634708404541016,20.798525421430025,19.499555026705103,19.972591101791192,3259980
2000-05-19,19.64221954345703,19.9951178216173,19.454507248148147,19.462015022514414,1337876
2000-05-22,19.55211067199707,19.957569212344364,19.386923250319757,19.386923250319757,919367
2000-05-23,19.356891632080078,19.81491061210771,19.071569362169736,19.672247982473507,1233654
2000-05-24,19.484539031982422,19.957573601527095,19.086588175943252,19.37191047236583,2188491
2000-05-25,18.260652542114258,19.63470652020105,18.117991404318232,19.522079463486193,6283897
2000-05-26,17.832666397094727,18.4708883337811,17.344614855397722,18.46338056137111,5599246
2000-05-29,18.455869674682617,19.259278975353904,17.84017409861465,17.84017409861465,7691929
2000-05-30,18.440853118896484,18.59853277126233,17.502291944722153,18.035394572078864,4760007
2000-05-31,18.66611099243164,19.371908902824394,18.493415774938512,19.29682519540229,5226587
2000-06-01,18.373275756835938,18.771225005928596,18.170546499269822,18.62105612660328,1636440
2000-06-02,17.847686767578125,18.90638451314472,17.352127360982916,18.485908823378406,8010542
2000-06-05,17.892736434936523,18.470890274369125,17.85519457958444,18.30570431720502,5962560
2000-06-06,17.907752990722656,18.17055045510292,17.870211136387937,18.02038004840589,3959252
2000-06-07,18.260652542114258,18.726179304193323,18.0203798934649,18.0804495503063,4133666
2000-06-08,19.34938621520996,19.522081451674968,18.29068848597536,18.32072257011529,9955795
2000-06-09,20.197843551635742,20.90364147653233,19.1616722253841,19.221738893620316,14566134
2000-06-12,20.610809326171875,21.399201699332277,20.00262143648095,20.423098564576392,9419033
2000-06-13,21.11556625366211,21.37559232035025,20.519038910197096,20.802007692152834,5471078
2000-06-14,20.44255828857422,21.322054312172288,20.37372710592074,21.17674640587431,3451724
2000-06-15,20.09840965270996,20.63375592486789,19.96075031365949,20.4196183294506,2026184
2000-06-16,20.236066818237305,20.419614599994343,19.731311940814972,19.89191548864762,4324058
2000-06-19,20.564922332763672,21.031437324002912,20.128997115826625,20.2666579510293,3320690
2000-06-20,20.66434669494629,20.939666888362726,20.526685837033188,20.80200755285939,1634264
2000-06-21,19.976041793823242,20.878480463288042,19.89956355342551,20.878480463288042,1551766
2000-06-22,19.914859771728516,20.136645914027618,19.761903286553437,19.991338014316057,1547148
2000-06-23,19.75425910949707,20.496095944531977,19.60130411259772,19.746612044736544,3841307
2000-06-26,19.287738800048828,19.593650233637828,19.119486674249675,19.593650233637828,1520133
2000-06-27,19.379512786865234,20.297248614778088,19.195966534728342,19.27244325171319,5363918
2000-06-28,19.41010856628418,19.78485126467573,19.34892596063578,19.547769428993085,2053283
2000-06-29,19.32598304748535,19.876623447881606,18.974183068597444,19.440699670700422,4050203
2000-06-30,18.890056610107422,19.42540128385764,18.76004283153578,19.119488301817988,1598653
2000-07-03,19.226558685302734,19.61659543994066,18.912998651049833,19.10419349683145,2378722
2000-07-04,18.859464645385742,19.394810865840956,18.737100969426283,19.272445667471843,2983490
2000-07-05,19.318330764770508,19.716016098933526,18.890055656357575,19.6854248022741,3074738
2000-07-06,19.853675842285156,20.26665680207093,19.142430517674228,19.731310662375467,5847703
2000-07-07,19.73895835876465,20.03722273316755,19.593650464160536,20.006632959617264,2541097
2000-07-10,20.060169219970703,20.626106736396117,19.586005601734758,19.586005601734758,4457831
2000-07-11,20.327842712402344,20.90907436709366,19.83838343522409,20.04487394884541,4410730
2000-07-12,20.251365661621094,21.21498862304997,20.136649041129736,20.78671192046044,6211382
2000-07-13,20.15194320678711,20.725527789379413,20.037225072340927,20.34313806765121,3510483
2000-07-14,19.455995559692383,20.23607073846044,19.364221651035006,20.19018378413175,2920399
2000-07-17,19.379512786865234,19.50187796989614,18.89005509956054,19.310683132615083,1732505
2000-07-18,19.035364151000977,19.501879156067144,18.989475682163828,19.27244442392919,3103549
2000-07-19,19.035364151000977,19.371866902393748,18.98182861896401,19.27244442392919,1474879
2000-07-20,18.630027770996094,19.26479482956252,18.49236694980033,19.26479482956252,1548771
2000-07-21,17.926433563232422,18.928294762307562,17.849955318568373,18.828872283039512,3457041
2000-07-24,16.259214401245117,17.742886302077103,16.060370959223306,17.635818278782665,4129084
2000-07-25,16.51923942565918,16.916924799504923,15.448548502969764,16.05272438866637,4359449
2000-07-26,15.853880882263184,16.20567930524786,15.20381804938814,15.295591948186662,7162833
2000-07-27,16.243915557861328,16.36628072889134,15.616795578741838,15.754456396150601,2168072
2000-07-28,15.915064811706543,16.35863717056528,15.785052538746523,16.09861262464524,2821172
2000-07-31,14.156068801879883,15.953300670185175,14.003113837553405,15.693276165143484,9136453
2000-08-01,14.507867813110352,14.806132182368033,14.156067915641874,14.324320040518101,5685626
2000-08-02,15.043211936950684,15.295589354648374,14.49257168234608,14.5461056863631,4833987
2000-08-03,14.546107292175293,15.448547532147181,14.309025495511248,15.142636076661486,7398974
2000-08-04,14.293729782104492,14.683768065955803,14.224900123593489,14.47727756801324,3249402
2000-08-07,14.01840877532959,14.431389746164331,13.857805233606019,14.301377500236628,3052810
2000-08-08,14.110182762145996,14.301379144051198,14.003114736963422,14.07194439921074,4288547
2000-08-09,14.370206832885742,14.546106018569622,14.209603294757391,14.209603294757391,2681549
2000-08-10,14.171363830566406,14.523162174465584,14.14841959981989,14.347263002515994,1294714
2000-08-11,13.89604663848877,14.278436397356538,13.842512620314809,14.110184233594408,1679063
2000-08-14,13.322461128234863,13.949579743665696,13.12361767498479,13.949579743665696,4340522
2000-08-15,13.322461128234863,13.322461128234863,13.322461128234863,13.322461128234863,0
2000-08-16,13.697203636169434,13.903694150897666,13.475415948962405,13.582485499446221,2836525
2000-08-17,13.834860801696777,14.286080124585947,13.5365979555884,13.758382563306382,4379566
2000-08-18,13.704849243164062,13.9878179781581,13.53659863269862,13.605428289488163,2688302
2000-08-21,13.911340713500977,14.117831220789343,13.65131467169475,13.827215402356718,2519399
2000-08-22,14.125479698181152,14.224902191204377,13.804272548562459,13.94958047232283,3069410
2000-08-23,14.653179168701172,15.142638488895264,14.224902453832568,14.530813958050198,7352004
2000-08-24,14.408449172973633,14.79848753223906,14.224902873985673,14.553757103708643,2050351
2000-08-25,14.622584342956543,14.966735653789657,14.263137384477304,14.454332218849158,3700802
2000-08-28,16.022132873535156,16.274510331560705,14.645528972234784,14.668473207915092,15875930
2000-08-29,15.616800308227539,16.213329175245917,14.989681661596983,16.060372665136132,6929853
2000-08-30,15.219114303588867,15.65503957898904,15.104397686739771,15.448549059696779,2770700
2000-08-31,15.310885429382324,15.63974109229372,14.913200113325763,15.066156589658839,4594668
2000-09-01,15.310885429382324,15.310885429382322,15.310885429382322,15.310885429382322,0
2000-09-04,14.989679336547852,15.677980480459931,14.844371435687153,15.479138570569358,2678742
2000-09-05,15.456194877624512,15.61679843274741,14.913201615559553,15.142636353170545,4770955
2000-09-06,15.601502418518066,15.976243494332241,15.349123476473904,15.372067708664014,4726254
2000-09-07,15.64738655090332,16.129197118348298,15.525021382380423,15.601501135116516,4284848
2000-09-08,15.28029727935791,15.830939185089726,15.157932073104229,15.754460931181175,2447411
2000-09-11,14.813782691955566,15.525026670222202,14.591996509671832,15.448549936256612,3246475
2000-09-12,14.607290267944336,14.989679977856463,14.53081202147999,14.683768514408682,4522221
2000-09-13,14.599639892578125,14.83672166635308,14.561401535237726,14.722005071922467,1348328
2000-09-14,14.431389808654785,14.79083525219849,14.301377562164106,14.683767238858795,1119215
2000-09-15,13.97252368927002,14.439038728565544,13.918988153305019,14.439038728565544,2058220
2000-09-18,14.079595565795898,14.400802745034758,13.804273821525516,13.850160778903915,2153606
2000-09-19,13.697203636169434,14.110183143216215,13.521302899169754,13.857807200690317,2848407
2000-09-20,13.964874267578125,14.217251715142854,13.773679416078734,14.217251715142854,946717
2000-09-21,13.651314735412598,14.079592923915968,13.460119876749838,13.941932077611312,1145485
2000-09-22,13.146561622619629,13.613076661376834,13.024196423309018,13.567191234045021,1965077
2000-09-25,13.23068618774414,13.536599168721256,13.15420794249986,13.30716443298842,1016095
2000-09-26,12.618865013122559,13.307167073273218,12.542387513909112,13.215393160771153,2988797
2000-09-27,12.825353622436523,13.0012528232483,12.527089230656706,12.764171026952503,1346543
2000-09-28,12.442964553833008,13.154208456365401,12.38942901886587,13.154208456365401,1406915
2000-09-29,12.46590805053711,12.672398572535586,12.389429797498835,12.611215970104965,1789682
2000-10-02,12.46590805053711,12.46590805053711,12.46590805053711,12.46590805053711,0
2000-10-03,12.504145622253418,12.695340469870501,12.106459517108732,12.397076842517952,2703399
2000-10-04,12.894186019897461,13.146563518669655,12.572978847790989,12.695343303544657,1975185
2000-10-05,12.618865013122559,13.268928704268966,12.572978818076468,13.093029466511616,1377702
2000-10-06,12.351188659667969,12.680044332975651,12.198233700908885,12.680044332975651,1684449
2000-10-09,12.228825569152832,12.450611729822159,12.19823503078881,12.42002043025331,845522
2000-10-10,12.106461524963379,12.435317265472868,11.93821088370535,12.167644891138396,1997410
2000-10-11,11.907617568969727,12.228824668372742,11.792900965241442,12.083516767328975,1236822
2000-10-12,11.915266990661621,12.159995879584335,11.785253959641253,11.81584526105781,931855
2000-10-13,11.854082107543945,12.312950018113439,11.509931555219188,11.785251692597102,2388000
2000-10-16,11.716422080993652,12.221176969469857,11.62464894931011,11.846435095918773,1184607
2000-10-17,11.448750495910645,11.739367081141529,11.36462518314724,11.56346786950369,1710718
2000-10-18,11.525226593017578,11.594056243116915,11.35697523770132,11.563465710408702,1020311
2000-10-19,11.311088562011719,11.701126833589129,10.70691273602224,11.601705119350537,2217375
2000-10-20,11.173428535461426,11.609352201811753,10.936346001270236,11.46404431302831,3484208
2000-10-23,10.569254875183105,11.028122866138183,10.286286103146342,11.028122866138183,2925853
2000-10-24,10.485128402709961,10.706913803404218,10.423945803233018,10.699266739674432,1839601
2000-10-25,10.966937065124512,11.058710947395495,10.576899587882215,10.768095175946764,2820687
2000-10-26,11.104598999023438,11.165780832117765,10.859869383031826,11.089303350448663,678988
2000-10-27,10.99753189086914,11.158135464097214,10.936348526070752,11.158135464097214,752171
2000-10-30,10.813982963562012,11.058712591463209,10.783392426128565,11.012826404710637,617140
2000-10-31,10.729857444763184,10.821630577687692,10.67632267318776,10.714561795741634,1276325
2000-11-01,11.295794486999512,11.441102395513665,10.645731669239634,11.005177908766395,3296034
2000-11-02,11.831140518188477,12.00704049548215,11.39521600991385,11.42580731031275,4537323
2000-11-03,13.23068618774414,13.429529625379265,11.6246491272526,11.9229135225005,11596107
2000-11-06,13.590133666992188,14.018410333323148,12.771820219529781,13.268926547846377,11975827
2000-11-07,13.36834716796875,13.689554278919788,13.093027004640659,13.314811634537179,4452890
2000-11-08,13.161857604980469,13.750737857922438,13.093027939834558,13.60542994127568,2919319
2000-11-09,12.695340156555176,13.00889942487497,12.305302646594088,13.00889942487497,2285976
2000-11-10,12.106461524963379,13.077733095249314,12.022336965539264,12.695342575390972,7481477
2000-11-13,11.48698902130127,11.968800442851997,11.173429738911285,11.968800442851997,2861385
2000-11-14,11.854082107543945,12.083516062828691,11.532875026868135,11.540522089546391,3950000
2000-11-15,11.991744041442871,12.4659076735303,11.930562202067444,12.083517942313282,5245435
2000-11-16,12.014689445495605,12.465909674804209,11.93821194369743,12.052928576997177,3257773
2000-11-17,11.846434593200684,12.091164202646024,11.747013641328833,11.945855545072535,2804880
2000-11-20,12.67239761352539,12.970662016598016,11.678184205291327,11.777605926717138,11823252
2000-11-21,12.748875617980957,13.215390633710824,12.404724273112125,12.542385115541576,6608897
2000-11-22,12.397077560424805,13.047140384449516,12.3129514876715,13.047140384449516,2768425
2000-11-23,12.787114143371582,13.031844533045824,12.121755680059154,12.282359998282875,5119803
2000-11-24,13.414236068725586,13.559543996150518,12.848298488050759,12.848298488050759,11864540
2000-11-27,13.697203636169434,13.8425115506212,13.322460970680922,13.613076799584453,7603858
2000-11-28,14.079595565795898,14.3778585051406,13.628374579446621,13.628374579446621,9348480
2000-11-29,13.345401763916016,14.309024534766866,12.963012089631123,14.209603584831065,13947934
2000-11-30,13.444826126098633,13.827215854133154,13.154208775761044,13.421881889867143,6868250
2000-12-01,13.200095176696777,13.582484888824071,13.108322802817533,13.383642969274494,5385277
2000-12-04,13.567190170288086,13.995465289476305,13.345402502722381,13.44482498057171,9438810
2000-12-05,13.842510223388672,14.194308618837917,13.750736331773338,13.842510223388672,8153661
2000-12-06,14.01840877532959,14.446685394062264,13.827213937810152,14.293728915082928,12292739
2000-12-07,14.852017402648926,14.913199992687227,13.857804881754804,13.857804881754804,28909292
2000-12-08,15.242060661315918,15.63974610483062,14.94379619807741,14.94379619807741,28130027
2000-12-11,15.2955904006958,15.570912069236423,15.180873800008625,15.417955586713855,12017339
2000-12-12,14.913202285766602,15.4332528586466,14.56140386136267,15.295592009893456,12986287
2000-12-13,15.035569190979004,15.173228532944842,14.836725720214144,14.989682236187113,5131372
2000-12-14,14.859668731689453,15.662686568208981,14.76024624331251,15.119693264960594,15935602
2000-12-15,13.964874267578125,14.829076153386653,13.781328001791689,14.76024497160836,10079653
2000-12-18,14.347265243530273,14.454333262373444,13.460119138417284,13.460119138417284,8106821
2000-12-19,14.28608226776123,14.729654594560095,14.240196840252779,14.500221367379146,11023745
2000-12-20,14.194308280944824,14.362560411567724,14.01076050208348,14.301377818613942,5589164
2000-12-21,14.163718223571777,14.530812290999956,13.582485062071541,13.918987830346568,9780791
2000-12-22,13.30716323852539,14.339615650625344,13.16950240944225,14.217250469218108,8172061
2000-12-25,13.30716323852539,13.30716323852539,13.30716323852539,13.30716323852539,0
2000-12-26,12.771821022033691,13.574838870355,12.695342008034004,13.307165746777986,7056065
2000-12-27,12.970662117004395,13.123617090280053,12.695341185975687,12.771820195023148,2876769
2000-12-28,13.284222602844238,13.391290630887191,13.054787851874309,13.077732088176143,3326337
2000-12-29,13.475414276123047,13.528949805923888,13.230685427807531,13.307163668659097,5815156
2001-01-01,13.62072467803955,13.865453544018697,13.314811692553617,13.528950782393771,5809249
2001-01-02,14.339616775512695,14.377855136497386,13.605428674293949,13.613075737527062,10470175
2001-01-03,15.547969818115234,15.830938585657496,14.377856383644666,14.377856383644666,36091475
2001-01-04,16.098609924316406,16.48864667777296,14.989679213178016,15.593855045810722,41068816
2001-01-05,15.838582992553711,16.404520432699446,15.685626516187446,16.213325598446335,30784984
2001-01-08,15.486788749694824,16.045077753714917,15.150285934352151,15.754461893520315,12693599
2001-01-09,15.150282859802246,15.892119533868662,15.06615755364116,15.570912435426752,13680696
2001-01-10,14.324322700500488,15.295592704806024,13.941932959000823,15.157931849798642,21037569
2001-01-11,14.339616775512695,14.546107274131066,14.148421925770114,14.324321126636907,10890197
2001-01-12,14.056647300720215,14.523163805939944,13.842509750016825,14.416094269383509,11189710
2001-01-15,13.666613578796387,13.92663813120686,13.536601302591151,13.92663813120686,5205786
2001-01-16,13.781326293945312,14.102533361073275,13.58248288137457,13.75073499970366,11787527
2001-01-17,13.322461128234863,13.972523980245555,13.085379310564624,13.842511714325356,10162693
2001-01-18,13.903692245483398,13.949577666992756,13.245980905056308,13.368346088839855,9190421
2001-01-19,13.964874267578125,14.209604651839475,13.796623650808023,13.980169916594459,8044560
2001-01-22,14.61493968963623,14.76024762016041,13.949581121649315,14.071946335736982,12603712
2001-01-23,14.500219345092773,14.83672207515202,14.431389691019815,14.614935942684195,6260905
2001-01-24,14.584348678588867,14.783192155468933,14.247845855509404,14.676122590995051,6563638
2001-01-25,14.339616775512695,14.683768114013166,14.240195819024848,14.683768114013166,5303239
2001-01-26,14.339616775512695,14.339616775512695,14.339616775512695,14.339616775512695,0
2001-01-29,14.530815124511719,14.645531757500983,13.712501518617698,14.224903595737032,7809415
2001-01-30,14.584348678588867,14.989682697177908,14.484927701353772,14.653179874098445,9963904
2001-01-31,14.370206832885742,14.913200037492913,14.186660584628811,14.653175551458334,13928260
2001-02-01,13.850157737731934,14.255490155291339,13.689554183377304,14.255490155291339,9085073
2001-02-02,13.811921119689941,14.026058711723921,13.735442864531455,13.804272532969204,5896589
2001-02-05,14.806134223937988,14.920849314011667,13.773680144359002,13.834862743659356,21206795
2001-02-06,15.685629844665527,15.983894275666495,14.974385884660602,14.974385884660602,21873197
2001-02-07,16.02977752685547,16.656897545812956,15.915060932932084,16.274507884462064,33101707
2001-02-08,16.198030471801758,16.435112256590223,15.639741598722301,15.907414679767955,19158109
2001-02-09,16.090961456298828,16.503942446743253,15.685627528961744,16.251565005648377,24830189
2001-02-12,15.134989738464355,16.320397375400926,14.844373888718716,16.320397375400926,17359623
2001-02-13,15.027915954589844,15.433249835309777,14.69906183060467,15.24970207292882,15614093
2001-02-14,15.379715919494629,15.570912286520638,14.920847987933154,14.989679167233565,16059465
2001-02-15,15.983893394470215,16.16744119493939,15.509729765667856,15.509729765667856,25685699
2001-02-16,16.595718383789062,17.16930299427313,16.014485186845484,16.014485186845484,58092350
2001-02-19,17.146360397338867,17.391089284756752,16.53453589517955,16.80220901972364,25882588
2001-02-20,16.76396369934082,17.383435064852343,16.679838409429646,17.131059195118826,21081852
2001-02-21,16.19038200378418,16.97810560449728,16.075665403193682,16.97810560449728,13408531
2001-02-22,15.731514930725098,16.48099861768156,15.601502687438177,16.07566471782411,11514215
2001-02-23,14.530815124511719,16.274513426624303,14.477281101759376,15.830941024816541,23018275
2001-02-26,14.95143985748291,15.203815757520479,14.163716295153838,14.530810312601442,17855379
2001-02-27,15.027915954589844,15.563262072458276,14.469627127628472,15.081451479822304,20000375
2001-02-28,15.739163398742676,16.236269706103315,14.760244910564909,15.203817207794563,33071978
2001-03-01,16.243915557861328,16.794555782677747,15.601501454772402,16.213324265103825,25505368
2001-03-02,14.653179168701172,16.67219753239322,14.46963135272471,16.549832321742247,18662306
2001-03-05,14.071945190429688,14.982034112520338,13.934284335785197,14.760246418832685,15493141
2001-03-06,14.071945190429688,14.071945190429688,14.071945190429688,14.071945190429688,0
2001-03-07,14.102537155151367,14.683770379705543,13.536601104242884,14.439039959931238,7240033
2001-03-08,14.117829322814941,14.454332044562815,14.02605543804477,14.224898855046808,5875209
2001-03-09,12.007040023803711,13.91898785037364,11.861731352617168,13.91898785037364,13395538
2001-03-12,11.387568473815918,12.312951466485968,11.257555452511784,12.213530505517033,6797745
2001-03-13,10.316875457763672,11.356976523764455,9.674461257664603,11.18107656384639,9601838
2001-03-14,11.402861595153809,11.701125173134821,10.400999815584441,10.553956277323062,5483231
2001-03-15,11.632298469543457,11.777606383753586,10.898109551061294,11.242260915839275,4702698
2001-03-16,11.173428535461426,12.175288870783055,10.905755467740594,11.471692136711896,6179884
2001-03-19,11.448750495910645,11.540523633580252,11.104599897541167,11.318738233710022,3604085
2001-03-20,11.188725471496582,11.624649188054677,11.05871245390128,11.548171703615177,4175507
2001-03-21,11.311088562011719,11.356976268249669,10.943995285360419,11.181076312289086,2634652
2001-03-22,10.798688888549805,11.471694464446971,10.706914224519952,11.242261229794213,2800560
2001-03-23,10.43159294128418,11.012826075633336,10.225102442850995,10.936347070118199,6637118
2001-03-26,10.27863597869873,10.66102563188972,10.171566449530628,10.508069922854261,2444489
2001-03-27,10.538663864135742,10.630437008127867,10.324525513214274,10.401003006340233,4392753
